縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
臺北市,松山,81,臭氧,普通,2.3,0.5,97,48,27,18,2,19.83,2.27,2016-05-28 13:00
臺北市,古亭,65,臭氧,普通,2.2,0.42,78,30,19,16,2,17.64,1.89,2016-05-28 13:00
臺北市,萬華,51,臭氧,普通,1.1,0.42,61,39,12,15,2,16.57,1.69,2016-05-28 13:00
臺北市,中山,60,臭氧,普通,1.9,0.5,72,35,15,19,2,22.02,2.82,2016-05-28 13:00
臺北市,士林,58,臭氧,普通,3.9,0.33,70,28,18,12,,13.06,1.42,2016-05-28 13:00
臺北市,陽明,46,,良好,2.7,0.19,55,19,13,5,2,5.85,.86,2016-05-28 14:00
臺北市,大同,42,,良好,3.7,1.58,,54,22,42,2,57.93,15.8,2016-05-28 14:00
臺北市,松山,60,臭氧,普通,3.1,0.36,71,48,32,13,2,15.25,2,2016-05-28 14:00
臺北市,古亭,65,臭氧,普通,2.7,0.4,78,33,10,14,2,15.65,1.42,2016-05-28 14:00
臺北市,萬華,55,臭氧,普通,1.5,0.5,66,41,17,17,2,18.22,1.61,2016-05-28 14:00
臺北市,中山,50,,良好,2.4,0.59,60,43,21,26,2,29.23,3.73,2016-05-28 14:00
臺北市,士林,47,,良好,3.4,0.24,57,34,22,9.1,,10.29,1.23,2016-05-28 14:00
臺北市,陽明,28,,良好,2,0.13,33,16,2,3.8,1,4.77,.95,2016-05-28 16:00
臺北市,大同,49,,良好,14,1.54,,58,19,41,2,80.3,38.89,2016-05-28 16:00
臺北市,松山,42,,良好,8.9,0.38,27,48,26,29,3,33.73,4.71,2016-05-28 16:00
臺北市,古亭,31,,良好,11,0.43,37,29,15,31,2,33.9,3.25,2016-05-28 16:00
臺北市,萬華,39,,良好,9.6,0.47,29,50,28,30,2,35.7,5.24,2016-05-28 16:00
臺北市,中山,42,,良好,18,0.55,19,55,24,38,2,46.29,8.1,2016-05-28 16:00
臺北市,士林,32,,良好,2.5,0.18,37,37,14,7.4,2,9.05,1.66,2016-05-28 16:00
臺北市,陽明,23,,良好,1.9,0.13,28,13,5,4.5,1,5.19,.73,2016-05-28 17:00
臺北市,大同,50,,良好,7.2,1.4,,49,16,41,2,82.13,41.1,2016-05-28 17:00
臺北市,松山,43,,良好,2.8,0.44,20,48,26,24,3,28.61,4.85,2016-05-28 17:00
臺北市,古亭,31,,良好,5.6,0.42,33,30,14,25,2,28.33,3.28,2016-05-28 17:00
臺北市,萬華,41,,良好,6.4,0.52,18,47,23,35,2,41.61,6.65,2016-05-28 17:00
臺北市,中山,44,,良好,5,0.63,17,42,21,32,2,39.63,7.95,2016-05-28 17:00
臺北市,士林,33,,良好,6,0.25,26,34,11,16,2,18.23,1.85,2016-05-28 17:00
臺北市,陽明,19,,良好,1.6,0.14,23,15,6,4.8,1,5.74,.89,2016-05-28 18:00
臺北市,大同,48,,良好,5.8,2.26,,42,23,42,2,107.09,65.38,2016-05-28 18:00
臺北市,松山,38,,良好,3.1,0.52,13,15,,25,3,30.34,5.23,2016-05-28 18:00
臺北市,古亭,31,,良好,5.2,0.56,25,32,16,28,2,30.98,3.22,2016-05-28 18:00
臺北市,萬華,40,,良好,3.1,0.76,7.1,35,24,38,2,51.37,12.93,2016-05-28 18:00
臺北市,中山,43,,良好,3.7,0.76,11,36,19,35,2,43.55,8.34,2016-05-28 18:00
臺北市,士林,32,,良好,3.9,0.34,18,25,9,19,2,20.04,1.51,2016-05-28 18:00
臺北市,陽明,20,,良好,1.6,0.13,25,11,4,3.9,1,4.82,.97,2016-05-28 19:00
臺北市,大同,48,,良好,9.4,3.53,,52,20,42,2,137.94,95.48,2016-05-28 19:00
臺北市,松山,34,,良好,7.8,0.52,8.3,21,10,26,2,32.46,6.68,2016-05-28 19:00
臺北市,古亭,30,,良好,5,0.54,16,31,14,26,2,29.43,3.67,2016-05-28 19:00
臺北市,萬華,39,,良好,8.4,0.69,5.9,31,19,35,2,45.72,10.57,2016-05-28 19:00
臺北市,中山,42,,良好,11,0.81,4.7,39,21,38,2,49.9,12.35,2016-05-28 19:00
臺北市,士林,29,,良好,5.8,0.45,11,24,13,23,2,24.62,1.55,2016-05-28 19:00
臺北市,大同,48,,良好,9.1,3.71,,57,20,42,2,170.4,128.74,2016-05-28 20:00
臺北市,松山,31,,良好,4.3,0.48,7.1,28,12,22,2,29.95,7.65,2016-05-28 20:00
臺北市,古亭,30,,良好,3.9,0.63,7.2,28,13,26,2,34.82,8.73,2016-05-28 20:00
臺北市,萬華,37,,良好,6.6,0.63,4.7,32,22,31,2,39.71,9.21,2016-05-28 20:00
臺北市,中山,42,,良好,7.2,0.68,2.3,47,20,35,2,42.81,8.03,2016-05-28 20:00
臺北市,士林,28,,良好,4.4,0.42,9.2,29,13,21,2,22.87,2.28,2016-05-28 20:00
臺北市,陽明,16,,良好,1.6,0.13,25,11,4,3.9,1,4.82,.97,2016-05-28 19:00
臺北市,大同,50,,良好,6.6,2.66,,63,21,34,2,141.03,107.28,2016-05-28 21:00
臺北市,松山,28,,良好,3.6,0.41,7.4,24,4,18,2,25.06,6.73,2016-05-28 21:00
臺北市,古亭,29,,良好,2.2,0.46,9.4,24,6,20,2,24.33,4.34,2016-05-28 21:00
臺北市,萬華,34,,良好,3,0.54,5.5,29,20,24,2,29.92,6.12,2016-05-28 21:00
臺北市,中山,42,,良好,3.3,0.62,2.8,42,7,29,2,35.23,6.04,2016-05-28 21:00
臺北市,士林,27,,良好,3.7,0.32,8.5,27,14,17,2,19.23,2.06,2016-05-28 21:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,52,懸浮微粒,普通,6,2.14,,54,21,27,2,112.51,85.28,2016-05-28 22:00
臺北市,松山,29,,良好,2.7,0.39,8.2,22,11,15,2,19.95,4.96,2016-05-28 22:00
臺北市,古亭,28,,良好,1.9,0.46,6,23,9,18,2,24.1,6.45,2016-05-28 22:00
臺北市,萬華,34,,良好,2.1,0.52,4.8,29,15,21,2,26.64,5.69,2016-05-28 22:00
臺北市,中山,43,,良好,3.2,0.64,2.7,43,7,26,2,35.43,9.03,2016-05-28 22:00
臺北市,士林,28,,良好,3.5,0.37,7.8,29,11,16,2,17.65,1.97,2016-05-28 22:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,52,懸浮微粒,普通,6,2.14,,54,21,27,2,112.51,85.28,2016-05-28 22:00
臺北市,松山,29,,良好,2.7,0.39,8.2,22,11,15,2,19.95,4.96,2016-05-28 22:00
臺北市,古亭,28,,良好,1.9,0.46,6,23,9,18,2,24.1,6.45,2016-05-28 22:00
臺北市,萬華,34,,良好,2.1,0.52,4.8,29,15,21,2,26.64,5.69,2016-05-28 22:00
臺北市,中山,43,,良好,3.2,0.64,2.7,43,7,26,2,35.43,9.03,2016-05-28 22:00
臺北市,士林,28,,良好,3.5,0.37,7.8,29,11,16,2,17.65,1.97,2016-05-28 22:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,52,懸浮微粒,普通,5.5,2.95,,55,15,25,2,123.28,98.28,2016-05-28 23:00
臺北市,松山,28,,良好,2,0.41,9,14,11,15,2,18.67,4.14,2016-05-28 23:00
臺北市,古亭,25,,良好,2.1,0.49,6.6,15,9,17,1,24.87,7.43,2016-05-28 23:00
臺北市,萬華,33,,良好,1.7,0.57,4.4,27,17,20,2,31.08,10.92,2016-05-28 23:00
臺北市,中山,44,,良好,2.3,0.73,1.9,45,7,25,2,36.59,11.31,2016-05-28 23:00
臺北市,士林,29,,良好,3.7,0.38,4.8,26,13,18,2,20.13,2.32,2016-05-28 23:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,52,懸浮微粒,普通,5,2.11,,48,8,25,2,95,70.17,2016-05-29 00:00
臺北市,松山,27,,良好,2.3,0.69,4.2,22,13,20,2,38.46,18.11,2016-05-29 00:00
臺北市,古亭,25,,良好,2,0.56,3,22,6,20,1,28.98,9.39,2016-05-29 00:00
臺北市,萬華,33,,良好,1.3,0.65,2.6,32,16,20,2,31.4,11.23,2016-05-29 00:00
臺北市,中山,44,,良好,1.9,0.54,3.9,44,12,23,2,26.15,3.48,2016-05-29 00:00
臺北市,士林,29,,良好,4.3,0.43,3.7,26,13,20,2,22.04,2.45,2016-05-29 00:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,50,,良好,4.3,1.31,,38,2,21,2,48.35,27.44,2016-05-29 01:00
臺北市,松山,25,,良好,2.3,0.52,6.1,23,14,17,2,26.53,9.9,2016-05-29 01:00
臺北市,古亭,24,,良好,2.2,0.43,3.4,24,14,16,1,22.69,6.64,2016-05-29 01:00
臺北市,萬華,32,,良好,1.8,0.61,4.8,26,15,19,2,25.08,5.77,2016-05-29 01:00
臺北市,中山,42,,良好,1.3,0.63,2,33,11,23,2,29.56,6.21,2016-05-29 01:00
臺北市,士林,29,,良好,4,0.35,6.2,31,13,17,2,19.1,2,2016-05-29 01:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,47,,良好,2.7,0.85,,31,0,19,2,34,15.1,2016-05-29 02:00
臺北市,松山,25,,良好,2.2,0.63,3.2,27,8,16,2,30.99,14.64,2016-05-29 02:00
臺北市,古亭,25,,良好,1.4,0.34,4.4,29,8,12,1,15.85,3.82,2016-05-29 02:00
臺北市,萬華,31,,良好,2.4,0.47,2.5,28,8,17,2,22.48,5.9,2016-05-29 02:00
臺北市,中山,40,,良好,2.6,0.6,2.4,31,8,20,2,26.02,5.81,2016-05-29 02:00
臺北市,士林,29,,良好,3.4,0.31,7.8,26,6,15,2,16.06,1.22,2016-05-29 02:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,47,,良好,2.7,0.85,,31,0,19,2,34,15.1,2016-05-29 02:00
臺北市,松山,25,,良好,2.2,0.63,3.2,27,8,16,2,30.99,14.64,2016-05-29 02:00
臺北市,古亭,25,,良好,1.4,0.34,4.4,29,8,12,1,15.85,3.82,2016-05-29 02:00
臺北市,萬華,31,,良好,2.4,0.47,2.5,28,8,17,2,22.48,5.9,2016-05-29 02:00
臺北市,中山,40,,良好,2.6,0.6,2.4,31,8,20,2,26.02,5.81,2016-05-29 02:00
臺北市,士林,29,,良好,3.4,0.31,7.8,26,6,15,2,16.06,1.22,2016-05-29 02:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,40,,良好,2.3,1.09,,37,6,15,1,32.53,17.48,2016-05-29 04:00
臺北市,松山,25,,良好,2,0.45,3.6,22,4,14,1,21.42,7.45,2016-05-29 04:00
臺北市,古亭,27,,良好,1.4,0.29,4.6,27,9,11,1,14.19,3.47,2016-05-29 04:00
臺北市,萬華,29,,良好,2.1,0.33,3.2,28,11,12,2,14.25,2.64,2016-05-29 04:00
臺北市,中山,36,,良好,2.2,0.37,4.1,33,4,14,1,16.37,2.51,2016-05-29 04:00
臺北市,士林,25,,良好,2.6,0.23,13,12,10,9.6,1,10.49,.85,2016-05-29 04:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,38,,良好,2.3,0.67,,30,11,14,1,27.24,13.48,2016-05-29 05:00
臺北市,松山,24,,良好,2.2,0.5,4.2,28,8,13,1,20.91,7.98,2016-05-29 05:00
臺北市,古亭,27,,良好,1.5,0.28,4.7,25,9,9.7,1,13.15,3.51,2016-05-29 05:00
臺北市,萬華,29,,良好,2,0.32,2.9,29,11,11,2,13.18,2.09,2016-05-29 05:00
臺北市,中山,35,,良好,2,0.33,4.2,29,13,14,1,15.99,2.45,2016-05-29 05:00
臺北市,士林,23,,良好,3.1,0.19,14,22,13,9.3,1,9.92,.65,2016-05-29 05:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,38,,良好,3.2,1.14,,34,11,18,1,48.39,30.71,2016-05-29 07:00
臺北市,松山,26,,良好,2.3,0.45,6.2,31,15,12,1,27.9,16.14,2016-05-29 07:00
臺北市,古亭,27,,良好,1.4,0.35,5.7,33,2,8.2,1,18.95,10.8,2016-05-29 07:00
臺北市,萬華,27,,良好,2.3,0.4,6.2,25,12,11,2,21.79,10.31,2016-05-29 07:00
臺北市,中山,32,,良好,2.7,0.6,8.2,26,12,14,1,25.54,11.06,2016-05-29 07:00
臺北市,士林,26,,良好,3.2,0.21,16,39,18,8.7,2,11.59,2.94,2016-05-29 07:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,大同,39,,良好,3,1.35,,48,11,22,1,51.56,29.95,2016-05-29 08:00
臺北市,松山,26,,良好,2.2,0.48,14,24,19,15,2,27.83,13.15,2016-05-29 08:00
臺北市,古亭,27,,良好,1.7,0.46,13,26,4,11,1,20.07,9.05,2016-05-29 08:00
臺北市,萬華,26,,良好,2.6,0.44,16,22,9,15,2,21.37,6.86,2016-05-29 08:00
臺北市,中山,31,,良好,2.5,0.69,15,30,11,16,1,28.89,12.99,2016-05-29 08:00
臺北市,士林,30,,良好,3.2,0.21,22,35,17,7.2,2,9.98,2.82,2016-05-29 08:00
臺北市,陽明,0,,,,,,,,,,,,2016-05-28 19:00
臺北市,陽明,0,,,,,,22,13,,,,,2016-05-29 09:00
臺北市,大同,40,,良好,2.9,1.59,,43,19,28,1,64,36.47,2016-05-29 09:00
臺北市,松山,26,,良好,1.6,0.38,25,27,12,13,2,19.7,6.66,2016-05-29 09:00
臺北市,古亭,27,,良好,1.6,0.34,26,26,10,9.9,1,15.37,5.45,2016-05-29 09:00
臺北市,萬華,26,,良好,2.2,0.31,25,28,6,11,1,15,3.97,2016-05-29 09:00
臺北市,中山,31,,良好,2.1,0.45,23,32,20,13,2,21.23,7.86,2016-05-29 09:00
臺北市,士林,31,,良好,2.3,0.2,29,32,13,6.1,2,8.05,1.92,2016-05-29 09:00
臺北市,陽明,0,,,,0.18,34,20,13,4.4,,5.83,1.43,2016-05-29 10:00
臺北市,大同,40,,良好,3.4,2.19,,41,13,37,2,89.6,52.64,2016-05-29 10:00
臺北市,松山,26,,良好,1.4,0.31,30,27,20,12,2,18.34,6.33,2016-05-29 10:00
臺北市,古亭,31,,良好,1.2,0.28,32,53,9,8.1,1,12.47,4.37,2016-05-29 10:00
臺北市,萬華,27,,良好,1.7,0.32,33,31,6,9.4,1,12.74,3.33,2016-05-29 10:00
臺北市,中山,33,,良好,2.1,0.37,34,39,18,11,2,14.97,4.23,2016-05-29 10:00
臺北市,士林,33,,良好,2.1,0.2,39,27,14,5.7,2,7.26,1.53,2016-05-29 10:00
臺北市,陽明,0,,,2,,41,23,12,3.4,,5.86,2.42,2016-05-29 11:00
臺北市,大同,40,,良好,3.3,1.52,,38,19,30,2,54.47,24.38,2016-05-29 11:00
臺北市,松山,35,,良好,1,0.29,42,28,16,11,2,14.34,3.73,2016-05-29 11:00
臺北市,古亭,34,,良好,1.3,0.29,41,20,10,9,1,12.24,3.28,2016-05-29 11:00
臺北市,萬華,34,,良好,1.6,0.32,41,35,12,9.4,1,11.7,2.26,2016-05-29 11:00
臺北市,中山,35,,良好,2.1,0.43,41,48,14,14,2,18.58,4.56,2016-05-29 11:00
臺北市,士林,37,,良好,2,0.19,45,38,18,5.8,2,7.06,1.24,2016-05-29 11:00
臺北市,陽明,0,,,1.9,0.16,42,21,13,3.1,,4.86,1.81,2016-05-29 12:00
臺北市,大同,39,,良好,3.5,1.18,,43,18,23,2,38.81,15.33,2016-05-29 12:00
臺北市,松山,39,,良好,1.3,0.31,47,25,22,14,2,18.67,4.38,2016-05-29 12:00
臺北市,古亭,42,,良好,1.4,0.27,51,30,7,9.5,1,12.12,2.64,2016-05-29 12:00
臺北市,萬華,43,,良好,1.9,0.33,52,39,15,9.2,1,10.82,1.62,2016-05-29 12:00
臺北市,中山,38,,良好,2.7,0.55,45,46,12,18,2,23.81,5.56,2016-05-29 12:00
臺北市,士林,42,,良好,2.3,0.17,51,37,22,5.9,2,6.48,.6,2016-05-29 12:00
臺北市,陽明,0,,,2.1,0.18,42,24,14,3.5,,5.44,1.99,2016-05-29 13:00
臺北市,大同,40,,良好,3,0.93,,44,28,17,2,24.7,7.75,2016-05-29 13:00
臺北市,松山,45,,良好,1.5,0.34,54,32,17,14,2,17.53,4.03,2016-05-29 13:00
臺北市,古亭,46,,良好,1.9,0.28,56,40,10,9.8,1,12.15,2.32,2016-05-29 13:00
臺北市,萬華,45,,良好,2.1,0.34,54,44,17,9.3,2,10.82,1.51,2016-05-29 13:00
臺北市,中山,41,,良好,2.9,0.62,48,51,19,22,2,29.72,7.35,2016-05-29 13:00
臺北市,士林,43,,良好,2.6,0.17,52,46,19,5.9,2,7.1,1.21,2016-05-29 13:00
臺北市,陽明,0,,,2.7,0.15,36,17,9,4,,5.92,1.95,2016-05-29 14:00
臺北市,大同,40,,良好,3.2,1.11,,40,24,19,2,31.91,12.91,2016-05-29 14:00
臺北市,松山,40,,良好,1.8,0.28,48,39,17,14,2,17.59,4,2016-05-29 14:00
臺北市,古亭,45,,良好,2.3,0.27,54,40,15,9.5,1,11.64,2.15,2016-05-29 14:00
臺北市,萬華,39,,良好,2,0.32,47,47,15,8.9,2,10.4,1.54,2016-05-29 14:00
臺北市,中山,43,,良好,2.9,0.48,41,52,18,17,2,23.53,6.27,2016-05-29 14:00
臺北市,士林,37,,良好,2.2,0.14,41,46,15,5.2,2,5.95,.73,2016-05-29 14:00
臺北市,陽明,0,,,2.2,0.13,29,15,8,3.6,,6,2.41,2016-05-29 15:00
臺北市,大同,41,,良好,2.8,0.69,,44,23,13,2,20.62,7.93,2016-05-29 15:00
臺北市,松山,37,,良好,2.1,0.26,44,53,17,11,2,14.16,3.52,2016-05-29 15:00
臺北市,古亭,38,,良好,2.4,0.29,45,44,12,11,1,13.47,2.69,2016-05-29 15:00
臺北市,萬華,38,,良好,2.3,0.3,40,44,17,8.1,2,10.06,2.01,2016-05-29 15:00
臺北市,中山,46,,良好,3.5,0.61,30,61,21,21,2,33.72,12.58,2016-05-29 15:00
臺北市,士林,38,,良好,2.3,0.13,35,42,15,4.6,2,5.86,1.23,2016-05-29 15:00
臺北市,陽明,23,,良好,2.1,0.14,28,8,4,2.8,1,4.69,1.85,2016-05-29 16:00
臺北市,大同,43,,良好,2.9,0.98,,50,16,14,2,26.62,12.7,2016-05-29 16:00
臺北市,松山,39,,良好,2.2,0.33,34,54,14,14,2,19.38,5.11,2016-05-29 16:00
臺北市,古亭,38,,良好,2.7,0.26,39,43,13,9.7,1,12.3,2.6,2016-05-29 16:00
臺北市,萬華,39,,良好,2.2,0.31,33,39,13,8.3,2,10.9,2.65,2016-05-29 16:00
臺北市,中山,48,,良好,3.3,0.54,27,53,22,17,2,25.56,8.36,2016-05-29 16:00
臺北市,士林,39,,良好,2.2,0.14,30,37,14,5,2,6.64,1.64,2016-05-29 16:00
臺北市,陽明,20,,良好,1.6,0.15,25,13,5,2.6,1,4.97,2.42,2016-05-29 17:00
臺北市,大同,45,,良好,2.8,1.07,,54,12,13,2,28.44,15.05,2016-05-29 17:00
臺北市,松山,38,,良好,1.6,0.35,25,29,2,15,2,22.41,7.67,2016-05-29 17:00
臺北市,古亭,38,,良好,1.7,0.23,31,36,11,9,1,12.04,3.05,2016-05-29 17:00
臺北市,萬華,37,,良好,1.8,0.33,25,30,13,8.8,2,11.65,2.86,2016-05-29 17:00
臺北市,中山,48,,良好,2.8,0.64,18,46,24,19,2,33.18,14.12,2016-05-29 17:00
臺北市,士林,38,,良好,1.8,0.14,25,30,13,5.7,2,7.67,1.96,2016-05-29 17:00
臺北市,陽明,21,,良好,1.7,0.13,25,7,3,2.1,1,3.94,1.88,2016-05-29 18:00
臺北市,大同,46,,良好,3.5,1.59,,43,10,21,2,52.77,31.58,2016-05-29 18:00
臺北市,松山,36,,良好,1.6,0.46,20,23,2,18,2,27.43,9.42,2016-05-29 18:00
臺北市,古亭,37,,良好,1.9,0.33,26,29,10,13,1,16.39,3.72,2016-05-29 18:00
臺北市,萬華,35,,良好,2,0.41,24,28,11,11,2,13.95,2.58,2016-05-29 18:00
臺北市,中山,46,,良好,3.3,0.77,16,36,20,21,2,34.5,13.62,2016-05-29 18:00
臺北市,士林,36,,良好,1.9,0.19,22,30,13,8,2,10.39,2.36,2016-05-29 18:00
臺北市,陽明,20,,良好,1.9,0.17,24,,0,3.7,1,5.83,2.14,2016-05-29 19:00
臺北市,大同,46,,良好,4.6,2.31,,41,9,27,2,78.28,51.06,2016-05-29 19:00
臺北市,松山,35,,良好,2,0.56,16,38,12,22,1,33.78,11.61,2016-05-29 19:00
臺北市,古亭,35,,良好,2.5,0.39,20,35,12,17,1,20.51,3.05,2016-05-29 19:00
臺北市,萬華,33,,良好,3,0.5,19,29,11,16,2,18.3,2.41,2016-05-29 19:00
臺北市,中山,43,,良好,3.7,0.68,15,36,15,21,2,31.4,10.46,2016-05-29 19:00
臺北市,士林,34,,良好,2.6,0.26,18,29,10,13,2,13.91,.95,2016-05-29 19:00
臺北市,陽明,21,,良好,2.7,0.17,25,20,12,4.7,1,6.54,1.79,2016-05-29 20:00
臺北市,大同,44,,良好,5.1,1.58,,42,10,27,2,56.54,29.23,2016-05-29 20:00
臺北市,松山,34,,良好,3.2,0.58,14,41,15,21,1,34.36,12.92,2016-05-29 20:00
臺北市,古亭,34,,良好,3.5,0.43,14,28,14,20,1,23.28,3.2,2016-05-29 20:00
臺北市,萬華,33,,良好,3.7,0.55,13,34,12,18,2,20.82,2.35,2016-05-29 20:00
臺北市,中山,42,,良好,5.2,0.94,7.3,38,17,28,2,43.92,16.42,2016-05-29 20:00
臺北市,士林,31,,良好,3.4,0.28,17,20,7,13,2,13.93,.92,2016-05-29 20:00
臺北市,陽明,17,,良好,2.6,0.16,21,13,5,5.5,1,7,1.49,2016-05-29 21:00
臺北市,大同,46,,良好,5.2,1.24,,60,6,26,2,46.19,20.61,2016-05-29 21:00
臺北市,松山,37,,良好,3.7,0.53,9.5,51,23,21,2,28.9,8.04,2016-05-29 21:00
臺北市,古亭,33,,良好,3.7,0.44,10,28,15,21,2,24.87,3.75,2016-05-29 21:00
臺北市,萬華,35,,良好,4.7,0.57,8,39,12,20,2,23.63,3.44,2016-05-29 21:00
臺北市,中山,42,,良好,5.6,0.86,3.1,41,14,27,2,41.69,14.47,2016-05-29 21:00
臺北市,士林,29,,良好,4.3,0.3,11,22,13,17,2,17.99,1.42,2016-05-29 21:00
臺北市,士林,28,,良好,3.5,0.25,11,21,15,14,2,16.07,1.65,2016-05-29 22:00
臺北市,大同,48,,良好,4.4,1.05,,53,10,22,2,40.51,18.91,2016-05-29 22:00
臺北市,中山,42,,良好,4.9,0.92,3.9,37,19,24,2,42.33,18.08,2016-05-29 22:00
臺北市,古亭,32,,良好,3.5,0.41,9,29,11,20,2,23.65,4.11,2016-05-29 22:00
臺北市,松山,41,,良好,3.9,0.73,5.6,46,20,23,2,41.52,18.3,2016-05-29 22:00
臺北市,陽明,17,,良好,2.2,0.15,20,15,8,4.5,1,5.93,1.45,2016-05-29 22:00
臺北市,萬華,36,,良好,4.6,0.63,6.1,35,16,20,2,24.38,4.65,2016-05-29 22:00
臺北市,陽明,17,,良好,2.2,0.15,20,15,8,4.5,1,5.93,1.45,2016-05-29 22:00
臺北市,大同,48,,良好,4.4,1.05,,53,10,22,2,40.51,18.91,2016-05-29 22:00
臺北市,松山,41,,良好,3.9,0.73,5.6,46,20,23,2,41.52,18.3,2016-05-29 22:00
臺北市,古亭,32,,良好,3.5,0.41,9,29,11,20,2,23.65,4.11,2016-05-29 22:00
臺北市,萬華,36,,良好,4.6,0.63,6.1,35,16,20,2,24.38,4.65,2016-05-29 22:00
臺北市,中山,42,,良好,4.9,0.92,3.9,37,19,24,2,42.33,18.08,2016-05-29 22:00
臺北市,士林,28,,良好,3.5,0.25,11,21,15,14,2,16.07,1.65,2016-05-29 22:00
臺北市,陽明,16,,良好,1.8,0.14,18,17,9,3.9,1,5.55,1.66,2016-05-29 23:00
臺北市,大同,49,,良好,3.7,1.44,,49,8,19,2,44.34,25.65,2016-05-29 23:00
臺北市,松山,42,,良好,3.6,0.55,6,42,22,19,2,31.89,12.84,2016-05-29 23:00
臺北市,古亭,33,,良好,3,0.4,5.7,36,15,20,2,24.46,4.86,2016-05-29 23:00
臺北市,萬華,36,,良好,4.6,0.52,5.5,34,18,17,2,21.98,4.77,2016-05-29 23:00
臺北市,中山,41,,良好,4.4,0.82,3.4,33,18,23,2,41.05,18.27,2016-05-29 23:00
臺北市,士林,28,,良好,3.1,0.25,10,30,19,13,2,14.16,1.61,2016-05-29 23:00
臺北市,陽明,16,,良好,1.8,0.12,19,5,1,3.4,1,4.98,1.62,2016-05-30 00:00
臺北市,大同,48,,良好,4.1,1.59,,39,12,20,2,57.27,37.48,2016-05-30 00:00
臺北市,松山,40,,良好,2.7,0.44,6,25,11,17,2,26.52,9.8,2016-05-30 00:00
臺北市,古亭,32,,良好,2.3,0.33,7.7,23,12,15,2,19.23,4.12,2016-05-30 00:00
臺北市,萬華,35,,良好,3.5,0.47,3.7,26,14,17,2,21.23,4,2016-05-30 00:00
臺北市,中山,39,,良好,4.2,0.53,3.9,31,19,19,2,25.6,6.73,2016-05-30 00:00
臺北市,士林,28,,良好,2.6,0.24,9.4,27,9,12,2,13.89,1.57,2016-05-30 00:00
臺北市,陽明,14,,良好,1.8,0.15,15,20,13,6.5,1,8,1.5,2016-05-30 01:00
臺北市,大同,46,,良好,3.4,0.52,,42,12,14,2,19.19,5.47,2016-05-30 01:00
臺北市,松山,37,,良好,2.6,0.39,8.5,27,11,13,2,22.95,9.52,2016-05-30 01:00
臺北市,古亭,30,,良好,2.7,0.28,8,20,14,14,2,16.42,2.33,2016-05-30 01:00
臺北市,萬華,33,,良好,4.1,0.34,6.2,28,11,15,2,17.42,2.72,2016-05-30 01:00
臺北市,中山,37,,良好,3.5,0.43,6.8,29,18,15,2,19.07,4.31,2016-05-30 01:00
臺北市,士林,28,,良好,2.5,0.17,12,25,13,9.6,2,10.57,.92,2016-05-30 01:00
臺北市,陽明,13,,良好,1.5,0.17,11,12,8,8.6,1,10.21,1.62,2016-05-30 02:00
臺北市,大同,45,,良好,2.4,0.36,,44,8,12,1,14.6,3.03,2016-05-30 02:00
臺北市,松山,34,,良好,2.3,0.26,8.8,28,10,12,2,14.46,2.56,2016-05-30 02:00
臺北市,古亭,27,,良好,2.8,0.19,11,17,8,11,2,12.52,1.54,2016-05-30 02:00
臺北市,萬華,31,,良好,2.9,0.3,9.7,26,8,12,2,14.32,2.01,2016-05-30 02:00
臺北市,中山,35,,良好,2.6,0.36,7.1,32,13,14,2,18.05,3.57,2016-05-30 02:00
臺北市,士林,27,,良好,2.5,0.14,11,20,13,11,2,12.37,1.38,2016-05-30 02:00
臺北市,陽明,12,,良好,1.4,0.19,12,10,6,8.4,1,10.15,1.78,2016-05-30 03:00
臺北市,大同,44,,良好,2.1,0.32,,40,4,10,1,12.77,2.59,2016-05-30 03:00
臺北市,松山,32,,良好,2,0.26,10,28,13,11,2,14.48,3.43,2016-05-30 03:00
臺北市,古亭,24,,良好,3.1,0.19,9.1,20,10,12,2,13.19,1.43,2016-05-30 03:00
臺北市,萬華,30,,良好,2.1,0.22,11,30,11,8.9,2,10.04,1.13,2016-05-30 03:00
臺北市,中山,34,,良好,1.7,0.34,7.9,29,11,13,2,16.4,3.01,2016-05-30 03:00
